AERONET Data Download (Version 3 Direct Sun)
AERONET Version 3
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Philippe_Goloub; PI Email=philippe.goloub@univ-lille.fr
AERONET_Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
Marseille_ATMO,16:08:2022,08:28:48,228,228.353333,0.038434,0.067555,0.085163,-999.000000,-999.000000,0.119622,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.200010,-999.000000,-999.000000,0.250365,-999.000000,-999.000000,0.323312,0.366379,2.793364,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000285,0.001228,0.002135,-999.000000,-999.000000,0.002631,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004023,-999.000000,-999.000000,0.003758,-999.000000,-999.000000,0.006016,0.004605,0.019267,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.590178,1.749217,1.709654,1.543676,1.481715,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,50.857685,1.581681,34.200000,311.522970,0.236179,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,08:43:49,228,228.363762,0.033370,0.061431,0.077937,-999.000000,-999.000000,0.108533,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.181912,-999.000000,-999.000000,0.227791,-999.000000,-999.000000,0.298797,0.338176,2.733866,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001581,0.000872,0.001000,-999.000000,-999.000000,0.001223,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000163,-999.000000,-999.000000,0.001392,-999.000000,-999.000000,0.001877,0.001153,0.004488,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.583485,1.808725,1.716419,1.533222,1.539809,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,48.329310,1.502057,35.100000,311.519203,0.236188,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,08:51:55,228,228.369387,0.036106,0.065019,0.082004,-999.000000,-999.000000,0.113717,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.189490,-999.000000,-999.000000,0.238621,-999.000000,-999.000000,0.312156,0.352082,2.817784,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001466,0.001947,0.001891,-999.000000,-999.000000,0.002989,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005025,-999.000000,-999.000000,0.005930,-999.000000,-999.000000,0.009108,0.010520,0.044842,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.573921,1.818620,1.712513,1.515048,1.516351,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,46.993007,1.464229,35.600000,311.517171,0.236193,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,08:58:48,228,228.374167,0.033744,0.061079,0.078204,-999.000000,-999.000000,0.107597,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.179693,-999.000000,-999.000000,0.225703,-999.000000,-999.000000,0.297066,0.334256,2.754851,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001083,0.001097,0.001801,-999.000000,-999.000000,0.000600,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002055,-999.000000,-999.000000,0.003517,-999.000000,-999.000000,0.004878,0.003202,0.014398,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.564644,1.832254,1.713212,1.505513,1.532016,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,45.874754,1.434590,35.800000,311.515444,0.236197,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,09:13:48,228,228.384583,0.032977,0.059734,0.077825,-999.000000,-999.000000,0.107618,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.180773,-999.000000,-999.000000,0.227730,-999.000000,-999.000000,0.301127,0.339529,2.882874,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000216,0.000452,0.000746,-999.000000,-999.000000,0.001423,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003111,-999.000000,-999.000000,0.003155,-999.000000,-999.000000,0.007423,0.006610,0.051174,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.584639,1.859998,1.733275,1.525044,1.558183,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,43.500844,1.377149,36.200000,311.511682,0.236206,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,09:28:48,228,228.395000,0.030870,0.057025,0.074160,-999.000000,-999.000000,0.101873,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.170927,-999.000000,-999.000000,0.215971,-999.000000,-999.000000,0.287467,0.322547,2.817947,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000570,0.001090,0.001302,-999.000000,-999.000000,0.001228,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002958,-999.000000,-999.000000,0.002338,-999.000000,-999.000000,0.004482,0.003301,0.053811,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.577202,1.895181,1.736088,1.511395,1.566725,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,41.228087,1.328350,36.000000,311.507919,0.236215,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,09:43:49,228,228.405428,0.030634,0.056152,0.073215,-999.000000,-999.000000,0.099152,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.165640,-999.000000,-999.000000,0.209003,-999.000000,-999.000000,0.279549,0.312747,2.843368,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001072,0.000919,0.002824,-999.000000,-999.000000,0.001436,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002456,-999.000000,-999.000000,0.002169,-999.000000,-999.000000,0.002441,0.001694,0.019405,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.549357,1.908411,1.722615,1.478563,1.575522,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,39.074904,1.287001,36.000000,311.504153,0.236224,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,09:58:48,228,228.415833,0.028308,0.052737,0.070658,-999.000000,-999.000000,0.095434,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.157790,-999.000000,-999.000000,0.200874,-999.000000,-999.000000,0.269723,0.301745,2.685769,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000485,0.001194,0.000943,-999.000000,-999.000000,0.001708,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003715,-999.000000,-999.000000,0.003931,-999.000000,-999.000000,0.002357,0.002708,0.023974,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.537561,1.954404,1.713647,1.454772,1.591006,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,37.072285,1.252323,36.500000,311.500394,0.236233,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,10:13:48,228,228.426250,0.028963,0.053989,0.071730,-999.000000,-999.000000,0.097278,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.162031,-999.000000,-999.000000,0.205271,-999.000000,-999.000000,0.276939,0.309159,2.774438,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002699,0.000934,0.000461,-999.000000,-999.000000,0.001271,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001333,-999.000000,-999.000000,0.003833,-999.000000,-999.000000,0.005937,0.006102,0.065824,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.550465,1.954833,1.722854,1.475544,1.602245,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,35.240772,1.223476,36.700000,311.496632,0.236242,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,10:28:49,228,228.436678,0.026396,0.051573,0.069159,-999.000000,-999.000000,0.093088,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.152973,-999.000000,-999.000000,0.193520,-999.000000,-999.000000,0.263764,0.291954,2.662988,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001340,0.000726,0.001227,-999.000000,-999.000000,0.000291,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001367,-999.000000,-999.000000,0.002157,-999.000000,-999.000000,0.004846,0.001915,0.026033,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.515452,1.987829,1.686465,1.437428,1.611987,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,33.611640,1.199915,36.800000,311.492865,0.236251,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,10:43:50,228,228.447106,0.023847,0.048405,0.066115,-999.000000,-999.000000,0.089013,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.147712,-999.000000,-999.000000,0.186681,-999.000000,-999.000000,0.256056,0.282371,2.632657,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000621,0.000533,0.000761,-999.000000,-999.000000,0.001079,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001199,-999.000000,-999.000000,0.002646,-999.000000,-999.000000,0.001217,0.002483,0.025435,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.531739,2.007885,1.708983,1.455975,1.623725,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,32.220051,1.181238,36.600000,311.489098,0.236260,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,10:58:49,228,228.457512,0.025153,0.049211,0.066927,-999.000000,-999.000000,0.090355,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.148888,-999.000000,-999.000000,0.189049,-999.000000,-999.000000,0.258321,0.285816,2.656716,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001593,0.001350,0.001027,-999.000000,-999.000000,0.002273,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003027,-999.000000,-999.000000,0.000959,-999.000000,-999.000000,0.001858,0.001654,0.030449,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.528221,2.010324,1.700279,1.447723,1.620653,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,31.101730,1.167136,36.500000,311.485340,0.236269,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,11:13:49,228,228.467928,0.022706,0.046014,0.063141,-999.000000,-999.000000,0.085836,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.144047,-999.000000,-999.000000,0.183124,-999.000000,-999.000000,0.251106,0.278510,2.556865,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001576,0.000397,0.001743,-999.000000,-999.000000,0.001508,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002266,-999.000000,-999.000000,0.003464,-999.000000,-999.000000,0.005267,0.003748,0.033425,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.570515,2.027716,1.748174,1.493606,1.643630,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,30.283797,1.157308,36.300000,311.481577,0.236279,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,11:28:49,228,228.478345,0.020606,0.044567,0.061417,-999.000000,-999.000000,0.081941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.136626,-999.000000,-999.000000,0.175307,-999.000000,-999.000000,0.240615,0.266053,2.472211,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001593,0.000918,0.000937,-999.000000,-999.000000,0.000399,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001866,-999.000000,-999.000000,0.004137,-999.000000,-999.000000,0.005039,0.002139,0.063274,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.544729,2.064113,1.749620,1.449021,1.636172,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,29.793459,1.151607,36.700000,311.477814,0.236288,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,11:43:50,228,228.488773,0.020866,0.044253,0.061329,-999.000000,-999.000000,0.081595,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.135307,-999.000000,-999.000000,0.172257,-999.000000,-999.000000,0.237235,0.260785,2.446995,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001451,0.000410,0.001348,-999.000000,-999.000000,0.000709,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000978,-999.000000,-999.000000,0.001718,-999.000000,-999.000000,0.001314,0.002037,0.021979,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.522901,2.048956,1.721073,1.434025,1.628393,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,29.647569,1.149938,36.800000,311.474048,0.236297,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,11:58:50,228,228.499190,0.023069,0.044822,0.062868,-999.000000,-999.000000,0.085618,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.143747,-999.000000,-999.000000,0.182845,-999.000000,-999.000000,0.251240,0.278851,2.642046,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000974,0.001019,0.001783,-999.000000,-999.000000,0.000691,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001838,-999.000000,-999.000000,0.003009,-999.000000,-999.000000,0.002564,0.002892,0.005154,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.574282,2.037375,1.750362,1.497571,1.654398,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,29.851682,1.152277,37.200000,311.470285,0.236306,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,12:13:49,228,228.509595,0.021634,0.043268,0.060567,-999.000000,-999.000000,0.082569,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.140254,-999.000000,-999.000000,0.179536,-999.000000,-999.000000,0.246858,0.273966,2.570604,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002207,0.001653,0.001342,-999.000000,-999.000000,0.002782,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004812,-999.000000,-999.000000,0.007053,-999.000000,-999.000000,0.007885,0.011018,0.098403,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.602904,2.062334,1.791498,1.520941,1.656788,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,30.397424,1.158650,37.800000,311.466527,0.236315,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,12:28:49,228,228.520012,0.019899,0.041970,0.059291,-999.000000,-999.000000,0.081022,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.136825,-999.000000,-999.000000,0.174645,-999.000000,-999.000000,0.239913,0.266597,2.462156,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002734,0.002297,0.001550,-999.000000,-999.000000,0.000998,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004251,-999.000000,-999.000000,0.005146,-999.000000,-999.000000,0.007336,0.006812,0.072827,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.592722,2.048747,1.771496,1.514282,1.657772,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,31.267547,1.169178,37.500000,311.462764,0.236324,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,12:43:50,228,228.530440,0.022463,0.046539,0.064086,-999.000000,-999.000000,0.087317,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.145245,-999.000000,-999.000000,0.185199,-999.000000,-999.000000,0.249803,0.276557,2.491394,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002094,0.002813,0.002302,-999.000000,-999.000000,0.002846,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005601,-999.000000,-999.000000,0.005131,-999.000000,-999.000000,0.010018,0.011621,0.074304,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.561354,1.976927,1.731796,1.481161,1.570938,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,32.436151,1.184055,37.100000,311.458997,0.236333,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
Marseille_ATMO,16:08:2022,12:58:49,228,228.540845,0.031096,0.057159,0.075720,-999.000000,-999.000000,0.103811,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.171791,-999.000000,-999.000000,0.216537,-999.000000,-999.000000,0.285347,0.318613,2.744685,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002105,0.001787,0.003308,-999.000000,-999.000000,0.006217,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.011731,-999.000000,-999.000000,0.013776,-999.000000,-999.000000,0.015407,0.013424,0.072715,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.547863,1.849233,1.697010,1.482377,1.508786,-999.000000,lev15,944,Marseille_ATMO,43.305900,5.395000,65.000000,33.867021,1.203485,37.200000,311.455239,0.236342,10:05:2024,9,1.639700,1.021300,0.870100,-999.,-999.,0.676900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499500,-999.,-999.,0.439900,-999.,-999.,0.379600,0.339400,0.936900,-999.,-999.,-999.,-999.,-999.,-999.,-999.
